tavgf      potet      basin_cfs       swrad       

69.79399998663    0.1046822612519019    0.0    568.1711916237145    

67.95400002483    0.09049250606929654    0.0    506.8089235033616    

61.23400033043001    0.08148246580394056    0.0    506.8089235033616    

62.49400027313    0.08484599610926773    0.0    517.0410105781127    

65.69400008213    0.07510997105671022    0.0    437.2922809625552    

64.75400021583    0.103411030791931    0.0    605.2019652373613    

60.13400042593    0.09602984024964943    0.0    605.2019652373613    

58.13400042593    0.06639044898098456    0.0    437.2922809625552    

57.61400054053    0.09201905569980502    0.0    605.2019652373613    

56.03400052143    0.06398081904575002    0.0    437.2922809625552    

62.754000215830004    0.06748883236407027    0.0    411.5474619753142    

57.03400052143    0.07741599367830072    0.0    517.0410105781127    

56.454000502330004    0.06066720717277441    0.0    411.5474619753142    

55.19400055963    0.05930837252336452    0.0    411.5474619753142    

56.354000597829994    0.09001770178847184    0.0    605.2019652373613    

54.514000636030005    0.0759577193271889    0.0    530.7101979815753    

58.03400052143    0.09268677241501336    0.0    605.2019652373613    

53.93400061693001    0.0548345404583588    0.0    389.41305631055    

50.154000788830004    0.05389121063950938    0.0    411.5474619753142    

52.57400076972999    0.08402972476577751    0.0    605.2019652373613    

57.61400054053    0.08638864301860266    0.0    568.1711916237145    

62.23400033043001    0.09329957464432767    0.0    568.1711916237145    

64.17400019673    0.08714088172972065    0.0    517.0410105781127    

67.29399998663    0.09977228004659001    0.0    568.1711916237145    

65.45400002483    0.08612097295714276    0.0    506.8089235033616    

58.73400033043001    0.07713861130857509    0.0    506.8089235033616    

59.99400027313    0.08040917011020472    0.0    517.0410105781127    

63.19400008213    0.07134658707379592    0.0    437.2922809625552    

62.254000215830004    0.0982059344515584    0.0    605.2019652373613    

57.63400042593    0.09084739564599774    0.0    605.2019652373613    

55.63400042593    0.06265381849274848    0.0    437.2922809625552    

55.11400054053    0.08684889924906682    0.0    605.2019652373613    

53.53400052143    0.060251565340343    0.0    437.2922809625552    

60.254000215830004    0.06395683730732202    0.0    411.5474619753142    

54.53400052143    0.07300194144385154    0.0    517.0410105781127    

53.954000502330004    0.057156120047086686    0.0    411.5474619753142    

52.69400055963    0.05580144288289414    0.0    411.5474619753142    

53.854000597829994    0.08485367169087693    0.0    605.2019652373613    

52.014000636030005    0.07143769455409396    0.0    530.7101979815753    

55.53400052143    0.08751457122319639    0.0    605.2019652373613    

51.43400061693001    0.05152015160692353    0.0    389.41305631055    

47.654000788830004    0.05040083130502473    0.0    411.5474619753142    

50.07400076972999    0.07888400321009062    0.0    605.2019652373613    

55.11400054053    0.08153483533087504    0.0    568.1711916237145    

59.73400033043001    0.08842458309557248    0.0    568.1711916237145    

61.674000196730006    0.0826970100363243    0.0    517.0410105781127    

70.29399998663    0.10454217730499164    0.0    562.1292028752931    

68.45400002483    0.09020085773146305    0.0    500.3337071713844    

61.73400033043001    0.08130045501367897    2.9441802358215146    500.3337071713844    

62.99400027313    0.08465087180239034    2.9441802358215146    510.5042569187516    

66.19400008213    0.07467798518603583    2.9441802358215146    430.45671335777865    

65.25400021583    0.1034357054972067    2.9441802358215146    599.3036095506801    

60.63400042593    0.09612195527673036    2.9441802358215146    599.3036095506801    

58.63400042593    0.06608948270093117    2.9441802358215146    430.45671335777865    

58.11400054053    0.09214782043424014    2.9441802358215146    599.3036095506801    

56.53400052143    0.0637160631480007    2.9441802358215146    430.45671335777865    

63.254000215830004    0.06703786999691293    2.9441802358215146    404.5562480835205    

57.53400052143    0.07731029563063427    2.9441802358215146    510.5042569187516    

56.954000502330004    0.06032800715622148    2.9441802358215146    404.5562480835205    

55.69400055963    0.058991436462448296    2.9441802358215146    404.5562480835205    

56.854000597829994    0.0901647555401788    2.9441802358215146    599.3036095506801    

55.014000636030005    0.07590344619038324    2.9441802358215146    524.0836952029886    

58.53400052143    0.09280943549623254    2.9441802358215146    599.3036095506801    

54.43400061693001    0.05448396229732391    2.9441802358215146    382.2945725023921    

50.654000788830004    0.05366303733067539    2.9441802358215146    404.5562480835205    

53.07400076972999    0.0842315028189335    2.9441802358215146    599.3036095506801    

58.11400054053    0.08643195205553769    2.9441802358215146    562.1292028752931    

62.73400033043001    0.09327359438068816    2.9441802358215146    562.1292028752931    

64.67400019673    0.08691813887251866    2.9441802358215146    510.5042569187516    

68.29399998663    0.10043367617574753    2.9441802358215146    560.9052286417958    

66.45400002483    0.0863677766656202    2.9441802358215146    498.15483940430653    

59.73400033043001    0.07752792580962166    2.9441802358215146    498.15483940430653    

60.99400027313    0.08080115340547774    0.0    508.35056880200085    

64.19400008213    0.07119076883033003    0.0    427.3282150545067    

63.254000215830004    0.09918204671151755    0.0    598.5380606022198    

58.63400042593    0.09189558339897702    0.0    598.5380606022198    

56.63400042593    0.06268562771433275    0.0    427.3282150545067    

56.11400054053    0.08793625956120199    0.0    598.5380606022198    

54.53400052143    0.06033523201154611    0.0    427.3282150545067    

61.254000215830004    0.0637019101462073    0.0    401.05491135924177    

55.53400052143    0.07350948049603044    0.0    508.35056880200085    

54.954000502330004    0.0570664398730272    0.0    401.05491135924177    

53.69400055963    0.055744682120181965    0.0    401.05491135924177    

54.854000597829994    0.08596058101069678    0.0    598.5380606022198    

53.014000636030005    0.07203608992823383    0.0    521.9560714102068    

56.53400052143    0.08859540967157682    0.0    598.5380606022198    

52.43400061693001    0.051361186769240744    0.0    378.4799587076927    

48.654000788830004    0.05047531778622135    0.0    401.05491135924177    

51.07400076972999    0.08004941106985547    0.0    598.5380606022198    

56.11400054053    0.08240730376519917    0.0    560.9052286417958    

60.73400033043001    0.08921729784099962    0.0    560.9052286417958    

62.674000196730006    0.0830533066773875    0.0    508.35056880200085    

64.29399998663    0.091698751115043    0.0    554.8658208782593    

62.454000024829995    0.07848024787834419    0.0    491.7074960617813    

55.73400033043001    0.06979761116810884    0.0    491.7074960617813    

56.99400027313    0.0728926822625443    0.0    501.8404082888    

60.19400008213    0.06428446006717188    0.0    420.549183147672    

59.254000215830004    0.09006747237194586    0.0    592.6300393525859    

54.63400042593    0.08288828870000207    0.0    592.6300393525859    

52.63400042593    0.05595525470984013    0.0    420.549183147672    

52.11400054053    0.07898722689824537    0.0    592.6300393525859    

50.53400052143    0.05365345359503923    0.0    420.549183147672    

57.254000215830004    0.05720344963057708    0.0    394.1334937938315    

51.53400052143    0.06572962399275195    0.0    501.8404082888    

50.954000502330004    0.05071441167824344    0.0    394.1334937938315    

49.69400055963    0.04942181155013233    0.0    394.1334937938315    

50.854000597829994    0.07704061241741741    0.0    592.6300393525859    

49.014000636030005    0.06411898879455301    0.0    515.3545824031754    

52.53400052143    0.07963667906612452    0.0    592.6300393525859    

48.43400061693001    0.04536012835960904    0.0    371.4439449128498    

44.654000788830004    0.04426865140711298    0.0    394.1334937938315    

47.07400076972999    0.07121636814620491    0.0    592.6300393525859    

52.11400054053    0.07395391657782158    0.0    554.8658208782593    

56.73400033043001    0.08065760930282903    0.0    554.8658208782593    

58.674000196730006    0.0751050928478092    0.0    501.8404082888    

63.79399998663    0.08937222175028921    0.0    546.4757275371516    

61.954000024829995    0.07629274268990438    0.0    483.19955874047093    

55.23400033043001    0.06776557855246317    0.0    483.19955874047093    

56.49400027313    0.07079894294635217    0.0    493.2256425560325    

59.69400008213    0.06227724252449359    0.0    412.0353155223681    

58.754000215830004    0.08778625347115425    0.0    584.2003140105988    

54.13400042593    0.08071352878076506    0.0    584.2003140105988    

52.13400042593    0.05412166285740498    0.0    412.0353155223681    

51.61400054053    0.07687031131991102    0.0    584.2003140105988    

50.03400052143    0.051867840643654045    0.0    412.0353155223681    

56.754000215830004    0.055306177919613314    0.0    385.5996336138537    

51.03400052143    0.06376316067211261    0.0    493.2256425560325    

50.454000502330004    0.048961530605488815    0.0    385.5996336138537    

49.19400055963    0.04769769138070261    0.0    385.5996336138537    

50.354000597829994    0.07495255991380072    0.0    584.2003140105988    

48.514000636030005    0.06216971046625045    0.0    506.589922082974    

52.03400052143    0.07751013370180078    0.0    584.2003140105988    

47.93400061693001    0.04370209683900757    0.0    362.90117887882803    

44.154000788830004    0.04265918678460045    0.0    385.5996336138537    

46.57400076973    0.0692146695014942    0.0    584.2003140105988    

51.61400054053    0.0719064305463444    0.0    546.4757275371516    

56.23400033043001    0.07850471261342042    0.0    546.4757275371516    

58.174000196730006    0.0729720403658751    0.0    493.2256425560325    

66.29399998663    0.09324939266378496    0.0    541.6680546997502    

64.45400002483    0.07955937206253984    0.0    477.87966782463417    

57.73400033043001    0.07110014323582337    0.0    477.87966782463417    

58.99400027313    0.07420011359337894    0.0    487.86365823792494    

62.19400008213    0.06488841311492956    0.0    406.26514093694567    

61.254000215830004    0.09205973822564026    0.0    579.5903147817518    

56.63400042593    0.08502125864684033    0.0    579.5903147817518    

54.63400042593    0.05682233443231491    0.0    406.26514093694567    

54.11400054053    0.08119666886056062    0.0    579.5903147817518    

52.53400052143    0.054593261387650624    0.0    406.26514093694567    

59.254000215830004    0.05769828711753974    0.0    379.64580624441965    

53.53400052143    0.06721945563914063    0.0    487.86365823792494    

52.954000502330004    0.05143242899824906    0.0    379.64580624441965    

51.69400055963    0.050184291077087766    0.0    379.64580624441965    

52.854000597829994    0.07928821769461344    0.0    579.5903147817518    

51.014000636030005    0.06575642781373306    0.0    501.16444837130285    

54.53400052143    0.08183338914221137    0.0    579.5903147817518    

50.43400061693001    0.04599271520507315    0.0    356.7984910729405    

46.654000788830004    0.0452084043812867    0.0    379.64580624441965    

49.07400076972999    0.07357817377471348    0.0    579.5903147817518    

54.11400054053    0.0758840176381505    0.0    541.6680546997502    

58.73400033043001    0.08244432880329676    0.0    541.6680546997502    

60.674000196730006    0.07635619602454474    0.0    487.86365823792494    

66.29399998663    0.09302649434360007    0.0    540.3732805887196    

64.45400002483    0.07919078206661505    0.0    475.66570282906383    

57.73400033043001    0.07077074393532432    0.0    475.66570282906383    

58.99400027313    0.0738667726911542    0.0    485.67195118891846    

62.19400008213    0.0643900319948551    0.0    403.1447860651331    

61.254000215830004    0.09192403437260267    0.0    578.7359495574409    

56.63400042593    0.0848959301089707    0.0    578.7359495574409    

54.63400042593    0.056385905533530414    0.0    403.1447860651331    

54.11400054053    0.08107697809203826    0.0    578.7359495574409    

52.53400052143    0.054173953078928326    0.0    403.1447860651331    

59.254000215830004    0.05717056050026871    0.0    376.17344671523017    

